customer,gender,income,claim,cartype,response
SA50567,M,85296,342.515136,Sedan,0
CA52541,F,94903,451.2,Sedan,1
DQ71306,M,19013,456,Sedan,0
ND71187,M,56233,558.746277,Sedan,0
PP26786,M,51906,374.864662,Sedan,0
ZG23976,F,96200,513.6,Sedan,0
RX25695,M,26900,465.6,Sedan,0
FV38119,M,0,648,SUV,0
PO89542,F,0,326.4,Sedan,0
XJ60303,F,25048,801.6,SUV,0
JW24212,M,0,960.115399,SUV,1
MB12747,M,31930,37.699658,Sedan,0
DW14769,F,0,525.392239,Sedan,0
WL45773,F,83497,196.523187,Sedan,0
IY31142,M,83800,196.155575,Sedan,0
FO35655,M,0,2345.413441,SUV,0
OJ41819,F,0,316.8,Sedan,0
AS60178,F,54655,186.608147,Sedan,0
SH90947,F,0,313.023175,Sedan,0
HG65722,F,10105,0.517753,SUV,0
ZM31116,M,63688,475.2,Sedan,0
UX87150,M,68229,460.8,Sedan,0
TE61015,M,0,345.6,Sedan,0
JO17193,M,25905,302.4,Sedan,1
JL52508,M,57709,600,SUV,1
ZS35830,F,58166,91.914969,Sedan,0
AA35519,F,0,513.6,SUV,1
NM57315,M,35095,525.6,Sedan,1
BU44523,F,0,532.8,Sedan,0
PV39600,M,24285,1257.527908,Sedan,0
FK75497,M,83772,42.248087,Sedan,0
EI58852,F,24930,364.8,Sedan,0
KC14861,M,91193,1.587888,SUV,0
TA75663,F,38702,253.364333,SUV,0
SF46129,M,66267,1093.708851,Sedan,0
HZ74609,F,0,345.6,Sedan,0
PD33979,M,21709,408.374746,Sedan,0
NL59519,F,64642,404.265696,Sedan,0
ON68006,F,26129,419.187114,Sedan,0
LH26131,F,0,1099.233361,Sedan,0
TL18087,M,65083,369.6,Sedan,0
RN55306,F,0,582.420512,Sedan,0
JV99867,F,65448,451.2,Sedan,0
WE80653,F,0,2.455033,SUV,0
MJ60422,M,34886,403.2,Sedan,0
CQ59706,F,49367,69.230355,Sedan,0
BE78308,M,0,453.6,Sedan,0
WS60888,M,22828,508.8,SUV,1
XQ81794,M,93872,206.495442,Sedan,0
JV89183,M,51425,560.154132,Sedan,0
UQ82778,F,0,486.121464,Sedan,0
DN92191,M,68717,810.907059,Sedan,0
DS97676,F,0,518.4,Sedan,0
DP63956,F,0,727.2,SUV,0
NN40477,F,52679,528,Sports,0
SV62436,F,13789,379.2,Sedan,0
MB51200,M,0,734.4,Sedan,0
TY27229,M,85942,79.340118,Sedan,0
ZD44648,M,29504,1224.56345,SUV,0
RA87395,M,0,153.176419,SUV,0
WX33904,M,0,292.8,Sedan,0
EE53627,M,12131,251.44949,Sedan,0
PU92298,F,22699,355.2,Sedan,0
UQ73252,M,26802,316.8,Sedan,1
ZV55368,M,75650,104.918485,Sedan,0
FT79229,F,83761,532.8,SUV,0
CU19735,M,44986,624.023564,SUV,0
TJ32609,M,23860,547.2,SUV,0
GU45597,F,0,561.6,SUV,0
TN51356,M,82695,217.945243,Sedan,0
IB81655,M,50147,484.8,SUV,0
ET10831,M,95427,442.808018,Sedan,0
IX60941,M,20978,1176.2788,Sedan,1
VD27065,M,86860,513.6,Sedan,0
EN72010,M,20545,336,Sedan,0
GB94407,M,88340,489.6,Sedan,1
SU41739,M,0,473.469932,SUV,0
ZV42323,M,67523,345.237659,Sedan,0
LK39646,F,58843,200.490816,Sedan,0
LN10007,F,50800,621.218119,Sports,0
ID20929,M,29926,418.233667,Sedan,0
WC83942,M,16113,494.890996,Sedan,0
HB59616,F,0,307.2,Sedan,0
PT93474,F,0,307.2,Sedan,0
JL71713,F,89113,219.362643,Sedan,0
CX99919,F,28321,537.391704,SUV,0
AQ30231,F,0,374.4,Sedan,0
UI64281,F,20832,56.371967,Sedan,0
IT78748,F,22081,451.670309,Sedan,1
MI65698,F,28354,320.327775,Sedan,0
JH30819,F,66550,513.6,SUV,0
JP44710,M,0,871.2,SUV,0
TX35617,F,50909,339.048157,SUV,0
SI48717,M,70600,636.982333,SUV,0
EM39400,M,79181,241.277426,Sedan,0
BO46265,M,13432,610.567945,Sedan,0
PW65305,M,91580,290.70096,Sedan,0
LZ89773,M,0,624.711448,Sedan,0
YS94121,M,50366,428.734656,Sedan,0
UF32055,M,69700,645.921338,SUV,0
II62831,M,94656,459.738128,SUV,0
ED28429,M,0,446.4,Sedan,0
NN65590,F,72335,331.2,Sedan,0
PS68884,M,58089,566.4,SUV,1
AY99324,M,21853,412.8,Sedan,0
OD18225,M,32918,403.2,Sedan,0
MZ30958,M,21835,432,Sedan,0
EW34780,F,11885,484.8,Sedan,1
AR40217,F,42754,279.715067,Sedan,0
UU92753,F,85537,285.276083,SUV,0
GS26763,F,39669,492.935479,Sedan,0
UA53326,F,23931,456,Sedan,0
AT49447,M,99359,233.265397,Sedan,0
LS92540,F,32210,494.4,SUV,0
GA98025,M,26121,754.115474,SUV,0
OW33876,F,47918,246.256648,Sedan,0
CF41619,M,20934,292.8,Sedan,0
IS53899,F,94652,412.8,Sedan,0
LD98568,F,54431,284.49502,Sedan,0
PR21713,M,81082,281.295903,Sedan,1
IW21434,F,44940,284.492531,Sedan,0
MS34991,M,66627,733.21126,Sedan,0
VO38365,F,90125,128.645946,SUV,0
WY80801,F,25561,983.374985,SUV,0
NV98267,M,0,194.944319,Sedan,0
CA14631,M,56188,175.972039,Sedan,0
ZO42514,F,96331,491.027024,Sedan,0
WB73140,F,0,350.4,Sedan,0
DP97298,M,33190,40.950769,Sports,0
XD21246,F,0,921.6,SUV,0
FD45309,M,0,407.440238,Sedan,1
KD63998,M,56342,331.2,Sedan,1
WK46492,F,36108,614.4,SUV,0
OF38237,F,29950,292.8,Sedan,0
LJ15849,F,58557,55.510526,Sedan,1
QV89791,F,55217,696.115596,Sedan,0
YP71513,M,0,321.6,Sedan,0
ON77827,F,22974,180.667969,Sedan,0
JH36501,M,97673,178.762806,Sedan,0
JY67916,M,21513,679.827592,Sedan,0
ZI51939,M,73435,331.2,Sedan,0
CE78778,F,0,1116.943654,Sedan,0
FI13966,F,40450,1377.6,SUV,0
MG66142,F,0,417.6,Sedan,0
RX31862,M,49529,234.723464,Sedan,0
SJ71233,F,0,513.6,SUV,0
IQ95180,M,44634,396.035334,Sedan,0
UF77413,M,65794,277.27294,Sedan,0
ZB40259,M,59311,14.812808,Sedan,0
ES82658,M,46648,123.576765,Sedan,0
TW11115,F,30064,296.852419,Sedan,0
QY37300,M,57222,297.187468,Sports,0
RX91025,M,0,1950.725547,SUV,0
II27516,M,44368,384,Sedan,1
UN50538,F,72667,383.228397,Sedan,0
ZF28570,M,52361,645.952371,Sedan,0
NA43540,M,0,46.464625,Sedan,0
SK47162,M,0,660.430456,SUV,1
CD68182,F,42460,347.47509,Sedan,0
TW62773,F,27604,441.6,Sedan,0
YL91288,F,98044,347.336864,Sedan,0
TQ37204,F,59107,480.521227,SUV,0
XC72555,F,97949,324.812083,SUV,0
AI74959,M,25927,674.973614,SUV,1
ZZ83340,F,96021,315.004602,Sedan,0
HX72126,F,0,136.848554,Sedan,0
CC31456,M,37548,160.598662,Sedan,0
FQ32742,M,38008,321.789644,Sedan,0
ZK52226,F,0,345.6,Sedan,0
IJ52285,F,43579,452.095421,Sedan,0
LK40971,M,0,770.4,SUV,0
XF92956,M,0,489.6,Sedan,0
PK37320,F,83838,281.405931,Sedan,0
LQ20969,M,59523,343.789779,Sedan,0
KI19439,F,21952,316.8,Sedan,0
FB71914,M,0,469.359715,Sedan,0
OW20992,M,0,489.6,Sedan,0
GB68813,F,12843,1143.494486,Sedan,0
TZ60132,F,12201,604.8,Sedan,0
GY40926,M,37073,316.8,Sedan,0
XJ26467,F,36510,286.781601,Sedan,0
RT65829,M,36692,523.2,Sedan,0
ZR25747,F,45257,494.4,Sedan,0
MU59158,F,38884,423.819864,Sedan,0
CF27806,F,54507,702.990032,SUV,1
LB35863,F,0,494.4,SUV,0
XO22038,F,39854,261.930545,Sedan,1
UN49741,M,44299,754.260616,SUV,0
MR13691,M,47622,305.544034,Sedan,0
IS63925,F,21073,508.8,SUV,1
FJ60600,F,0,818.730215,Sedan,0
QD86271,M,25918,996.775536,SUV,0
NN66592,M,73758,301.562622,Sedan,0
JC37277,M,34615,417.6,Sedan,0
BC62782,F,48534,552,SUV,0
UD31660,M,70129,130.495798,Sedan,0
ZJ73220,F,0,1353.6,Sedan,0
WC35801,M,53243,157.397849,Sedan,0
FV19421,M,0,246.489123,Sedan,0
KG53186,M,59644,379.2,Sedan,0
IA56290,F,88435,136.263492,Sedan,0
IB60476,M,0,513.6,Sports,0
VE89726,F,0,856.8,SUV,0
DE21533,M,93870,331.2,Sedan,0
LN20978,F,25983,432,Sedan,0
FB25242,M,63143,340.8,Sedan,0
AT84725,M,28215,468,Sedan,1
GT41712,F,0,78.581528,Sedan,0
VU18023,F,0,504,Sedan,0
EN60878,M,23712,376.126419,Sedan,0
LO37570,M,40432,369.6,Sedan,0
XI16714,F,0,405.804184,Sedan,0
RQ79244,F,0,698.4,Sedan,0
GG84614,F,27435,455.545318,Sedan,0
VI14418,M,16707,1106.913309,Sedan,0
SI20178,M,80892,528,SUV,0
NS74173,M,91646,57.678779,Sedan,0
YF73402,M,67778,171.287759,Sedan,0
JB23570,M,94042,633.6,SUV,0
MR84659,F,35482,619.2,SUV,1
KG81168,M,65090,73.995096,Sedan,0
HT50748,F,38893,279.960213,Sedan,0
DX98298,M,57506,615.243841,Sports,0
ZQ48144,F,34986,73.839514,Sedan,0
EO75698,F,83894,82.019005,Sedan,0
VQ72305,M,21542,494.4,Sports,0
EE49066,F,62365,297.6,Sedan,0
NL87371,M,0,345.6,Sedan,0
NC58480,F,73769,239.540223,Sedan,0
FI14842,F,0,499.2,SUV,0
SQ54906,F,0,316.8,Sedan,1
CQ75652,M,0,566.4,Sedan,0
TX34322,M,0,336,Sedan,0
NJ46849,M,0,496.8,Sedan,0
CL10476,M,24245,302.4,Sedan,0
ZG90341,M,61200,566.4,Sedan,0
HI91534,F,91485,392.925712,SUV,0
CJ31839,M,99981,204.872273,Sedan,0
UV64489,F,28743,537.6,SUV,0
GC93551,F,27179,344.201601,Sedan,0
JE62426,F,86277,212.039619,Sedan,0
BD12981,F,39337,277.225868,Sedan,0
QF55724,M,60798,316.8,Sedan,0
RM10880,F,21604,379.2,Sedan,1
LZ84227,M,95715,148.98255,Sedan,0
WE88728,F,56531,816,SUV,0
QQ53360,M,0,657.290491,Sedan,0
IL23615,M,74770,412.8,Sedan,0
DH51686,F,0,566.4,Sedan,0
WH41844,F,45856,91.735354,Sedan,0
WQ68301,M,13610,355.2,Sedan,0
CH50339,F,0,470.275242,Sedan,0
BB41401,M,26876,364.8,Sedan,1
AK11719,M,0,286.124652,Sedan,0
FF28650,M,21442,566.4,SUV,0
NJ55678,F,64543,200.177163,Sedan,0
TS81548,F,43416,336,Sedan,0
SO98684,F,0,681.038959,Sedan,0
UO43395,M,0,480,SUV,0
LD68165,F,18495,542.4,SUV,1
RW24925,F,58542,129.985718,SUV,0
IC80537,M,46900,316.8,Sedan,1
AM32820,M,0,1082.898726,SUV,0
EG54606,M,21371,590.017366,Sedan,0
GE26813,M,0,475.2,Sedan,0
HK30754,M,26263,475.159732,Sedan,0
AM36670,F,54827,132.947215,Sedan,0
PX66705,F,20072,487.814322,Sedan,0
RZ13254,F,0,350.4,Sedan,0
UF32671,F,57338,316.8,Sedan,0
DY92795,F,83252,384,Sedan,0
OO96627,M,0,958.502743,Sedan,0
WG15841,M,26790,340.8,Sedan,1
BH36973,F,63401,202.938048,Sedan,0
WQ25142,M,11538,393.6,Sedan,0
NA21420,F,62074,49.435556,Sedan,0
AZ75509,F,31678,76.629988,Sedan,0
JP58047,M,0,379.2,Sedan,0
HL63895,M,30492,171.38289,Sedan,0
DN30013,F,53295,250.423844,Sedan,0
JS19054,F,38821,488.84232,Sedan,0
ZN96843,M,0,482.4,Sedan,0
ME87834,M,62396,693.414133,SUV,0
CF95802,M,0,820.8,SUV,0
CF26207,M,26806,302.4,Sedan,1
PU85769,M,0,807.947292,Sedan,0
XZ62712,F,32948,1428.972913,SUV,0
DS47984,M,60244,326.281835,Sedan,1
WU86174,F,0,345.6,Sedan,0
HC31007,M,0,457.169818,Sedan,0
HU76577,M,0,765.906271,SUV,0
KV99077,M,43906,468,Sedan,0
MF87270,F,57248,355.2,Sedan,0
IY77611,M,0,828,SUV,0
EV14053,F,34062,603.350571,Sedan,0
ZY78741,M,0,626.4,Sedan,0
GV39658,F,10563,109.814874,SUV,0
SX65826,M,36431,513.252488,Sedan,0
WX65636,F,0,511.320391,Sedan,0
XA53408,M,27756,735.733206,Sedan,0
MY80583,F,84365,316.8,Sedan,0
NY91328,F,16972,600,SUV,0
ZZ54454,M,32510,571.2,Sedan,0
VB69838,F,46587,571.2,Sedan,1
EI57866,M,60942,288.205261,Sedan,0
FF58467,F,93018,135.382194,Sedan,0
KX47545,M,40082,331.2,Sedan,0
ZL30083,M,0,571.2,Sports,1
HW56522,M,35322,76.826503,Sedan,0
MN94234,M,0,451.2,Sedan,0
DK32872,F,66957,628.8,SUV,0
UQ40371,F,55359,303.331178,Sedan,0
XF33416,F,31986,532.8,Sedan,0
XF94149,M,24123,748.8,SUV,0
BZ33435,F,56017,51.995897,Sedan,0
WA94988,F,57245,681.577742,Sports,0
LO90345,F,22012,75.698305,SUV,0
CQ76030,M,26514,655.2,Sedan,0
BA38428,M,73168,425.800112,Sedan,1
SR24177,M,31725,177.234,Sedan,0
BI34286,M,47259,388.8,Sedan,0
YB33445,F,43490,174.588413,SUV,0
CA54112,M,47725,142.205246,Sedan,0
JG87029,M,57338,292.8,Sedan,0
QW17286,F,66030,282.153792,Sedan,0
RV98208,F,54189,29.035528,Sedan,0
OK14812,M,36631,67.530904,Sedan,1
RY92254,M,33531,801.577478,Sedan,0
UF91715,M,0,770.4,Sedan,0
ZE17448,M,68401,242.254164,Sedan,0
EL44544,F,57591,316.8,Sedan,0
WL63802,M,0,1303.2,Sedan,0
FP23103,M,0,374.4,Sedan,0
HB53755,F,0,763.2,Sports,0
PH26378,M,0,662.4,Sedan,0
OX87524,F,90349,435.7186,Sedan,0
CX89767,F,46097,197.074966,Sedan,0
DP50922,M,72109,504,Sports,0
UF46533,F,99316,754.358929,SUV,0
KL43114,F,0,316.8,Sedan,0
HN57556,F,0,312,Sedan,0
WZ63975,F,22319,302.4,Sedan,0
ZQ37702,F,26255,52.752601,Sedan,0
LL95376,M,92296,331.2,Sedan,1
ZP26168,F,24584,279.706613,Sedan,0
PK20739,M,25074,537.6,Sedan,0
KW52549,F,33806,395.729716,Sedan,1
LM37855,M,0,638.414994,SUV,0
FH85960,M,42780,542.4,Sedan,0
NH95163,F,16476,313.885191,Sedan,0
OA23108,F,40896,319.294289,Sports,0
WS57286,M,0,137.169296,Sedan,0
MF18493,M,0,350.4,Sedan,1
KH64733,F,62007,120.015609,Sedan,0
WS46887,F,85165,384.31404,Sedan,0
CW13886,M,48428,223.728018,Sedan,0
MH13358,F,34807,472.043042,Sedan,0
WQ13284,M,62989,319.131547,Sedan,0
PG26401,M,77603,547.2,SUV,0
PK52952,M,28224,523.2,SUV,0
TM13014,M,0,271.489602,Sedan,0
DE21910,F,41025,20.374393,Sedan,0
KR50062,M,79507,442.199439,Sedan,0
BW88060,F,16994,806.4,SUV,0
LT16517,F,62053,614.03209,SUV,0
EG94409,F,0,482.4,Sedan,0
II37804,M,39913,344.765129,SUV,0
YP47665,M,80192,95.193157,Sedan,0
TT19625,F,38183,981.010879,Sedan,0
MM49431,M,74069,275.516438,Sedan,0
KF80571,M,0,625.483498,Sedan,0
KJ23009,F,20179,638.4,SUV,0
FS29897,F,0,292.8,Sedan,0
UE52886,M,42803,889.288242,Sedan,0
QN76596,M,80277,36.975673,SUV,0
OU79745,M,0,504,Sedan,0
CW92156,F,37435,314.441585,SUV,0
TF56202,M,66367,307.2,Sedan,0
QL20148,M,49078,484.013411,Sedan,1
QN44699,F,30383,803.686321,Sedan,0
EL61402,F,74257,214.586742,Sedan,0
SN26999,F,98542,432,Sedan,0
VI78454,M,51789,336,Sedan,0
CL52383,F,33232,435.527845,Sedan,0
BK47926,M,98118,398.4,Sedan,0
KN21017,M,52367,275.989978,Sedan,0
IU71285,F,33786,75.110004,Sedan,0
VM69145,F,25680,332.40907,Sedan,0
BY54111,M,21159,350.4,Sedan,0
OA46321,M,54833,1396.702365,Sedan,0
FD36230,F,50801,43.419028,Sedan,0
FR15942,M,19098,417.6,Sedan,0
KF75098,M,86148,312,Sedan,0
XH97711,M,83140,179.161843,Sedan,0
ZE82255,F,74640,375.514273,Sedan,0
TD78032,M,0,482.4,Sedan,0
XQ93931,M,23706,326.4,Sedan,0
XZ23352,F,0,763.2,SUV,0
LO28839,F,29193,292.8,Sedan,0
CM78608,F,88359,35.915639,Sedan,0
WT10649,M,0,465.6,Sedan,0
QN68814,M,0,312,Sedan,0
MF15503,M,0,777.6,Sedan,0
BD36887,F,37478,653.685468,Sports,0
JH73645,M,0,839.593218,Sedan,0
CJ63667,F,25663,663.131089,Sports,0
AX71707,F,67881,391.039166,Sedan,0
DA10870,M,40675,563.727058,Sedan,0
NG69817,F,0,519.757811,Sedan,0
DZ38951,M,19831,398.4,Sedan,0
DW88734,M,84895,321.6,Sedan,0
XS89049,F,25531,355.2,Sedan,0
GU82475,M,24919,420.420755,Sedan,0
GI70742,F,66466,293.016168,Sedan,0
XW34862,F,21514,257.248789,Sedan,1
NS39326,F,66670,518.180364,SUV,0
BU27331,M,0,579.165954,Sedan,0
RY26286,M,80846,227.183015,Sedan,0
MN53151,M,13624,561.6,Sports,0
ZC69696,F,74560,528,SUV,0
KA32645,M,0,946.345269,Sedan,0
ZZ49347,M,72421,312,Sedan,1
VU32116,F,0,621.959357,SUV,0
BG55927,F,17705,668.73901,Sedan,0
BC75105,M,45587,380.595522,Sedan,0
TJ76363,F,36495,229.930796,SUV,0
CN19138,F,0,312,Sedan,0
XO42145,M,25927,674.973614,SUV,1
YA71207,F,30090,329.517492,Sedan,0
IW87075,M,32627,54.628741,Sedan,0
FH51383,F,76717,300.528579,Sedan,0
YA15471,M,93004,205.957043,Sedan,0
YK66939,F,23480,842.4,SUV,0
LO68739,F,64859,266.949266,Sedan,0
XQ51968,M,0,407.440238,Sedan,1
NJ43658,M,21724,1505.230405,SUV,0
TZ11597,M,97607,60.021023,Sedan,0
WC77067,M,0,914.31553,SUV,0
RY47606,M,43987,460.8,Sedan,0
BN90616,F,63110,68.179721,Sedan,0
RA14734,F,64125,369.818708,SUV,1
HS89788,F,0,1166.754216,Sports,0
QS35019,M,60880,109.906628,Sedan,1
GX38439,F,0,928.8,SUV,0
RZ98310,F,0,441.6,Sedan,0
GU99037,M,79898,271.606799,Sedan,0
CR56473,M,0,532.8,Sedan,0
GO53814,F,43358,400.294938,Sedan,0
KK26955,F,49675,312,Sedan,0
LP48634,F,59974,127.233139,Sedan,0
LL57541,F,63624,175.243467,Sedan,0
NE16405,F,76731,201.455005,Sedan,1
XT58648,F,64125,369.818708,SUV,1
TK67721,F,0,621.968062,Sedan,0
PG84165,M,0,554.4,Sedan,0
PK66498,M,72897,507.709291,Sedan,0
OD56551,M,27978,447.911255,Sedan,0
LC25393,M,88220,151.528482,Sedan,0
AT26484,M,25221,616.005527,Sedan,0
RM42344,M,91757,331.2,Sedan,0
LG64797,F,25771,1253.984948,SUV,0
LX24476,F,0,310.842085,Sedan,0
RR39751,F,0,438.661509,Sedan,0
DC70690,F,51737,430.163277,Sedan,0
CG39505,M,18665,583.278307,Sedan,0
OH41318,M,83385,704.337157,SUV,0
DS50601,M,98192,403.2,Sedan,0
JE98863,F,58713,470.4,Sedan,0
ML93514,M,63977,32.83059,Sedan,0
LA66902,M,0,511.2,Sedan,0
HG33568,F,25666,270.002766,Sedan,0
FQ20031,M,29418,1972.8,SUV,0
CD71877,F,49564,286.370988,Sports,0
LH87004,M,41418,537.6,SUV,0
DV85764,M,0,588.269018,Sedan,0
QP56563,M,80985,124.933587,Sedan,0
JI25066,F,61785,271.10697,Sedan,0
FS55302,M,27615,297.6,Sedan,0
SK95364,F,0,936,SUV,0
YU32377,F,0,365.820487,Sedan,0
CN31328,F,46946,336,Sedan,0
UB28078,M,51510,688.547375,Sedan,0
QL59704,F,69906,202.860399,Sedan,0
KT46283,M,58089,566.4,SUV,1
EL93539,M,88997,174.041566,Sedan,1
OB55054,M,88410,475.2,Sedan,0
CO44221,M,98473,345.6,Sedan,0
IB80924,F,90783,285.745227,SUV,0
VO87159,F,69240,744.769131,SUV,0
PJ73790,F,60021,882.871945,Sedan,1
GP56044,M,84306,863.413385,SUV,0
GF97874,F,70446,155.570802,Sedan,0
KB75939,F,23059,95.845811,Sports,0
IA63417,F,19782,773.470977,Sedan,0
GV19121,M,0,331.2,Sedan,0
AK17025,M,0,597.6,Sedan,0
HQ60388,F,50446,355.2,Sedan,0
GU92938,F,25612,292.8,Sedan,0
FX80133,F,48569,434.7579,Sedan,0
VG11458,M,28666,307.2,Sedan,0
XU76821,F,33175,84.520776,Sedan,0
PY57181,M,0,412.8,Sedan,0
No36572,M,22728,556.8,Sedan,0
CL73599,F,79090,289.040734,SUV,1
IM78342,F,0,585.6,SUV,0
LJ88616,M,0,712.8,Sedan,0
VY90611,F,28264,364.622773,Sedan,0
OM24164,M,0,468,Sedan,0
ER66372,F,45963,302.4,Sedan,0
WH20102,M,37937,556.8,SUV,1
CY30418,M,72354,13.949992,Sedan,0
RN65450,M,0,633.6,Sedan,0
CO15448,M,74212,188.878749,Sedan,0
QG45324,F,0,350.4,Sedan,0
FG60807,F,21766,179.14181,Sedan,0
RA68844,M,0,943.2,SUV,0
BM83544,F,0,518.4,SUV,0
GH48715,F,77912,23.89816,Sedan,0
OB88698,M,67099,22.995594,Sedan,0
OI39449,F,0,513.6,SUV,1
AD89594,M,28651,302.272725,Sedan,0
OU81877,M,0,307.2,Sedan,0
JZ16164,F,22565,633.6,SUV,0
DD44177,F,21986,333.696228,Sedan,1
QC27179,M,38466,204.685796,Sedan,0
GA46608,M,25899,302.4,Sedan,0
UO54511,F,27400,302.4,Sedan,0
XD81935,F,35625,288.572108,Sedan,1
GL82358,F,43860,156.124914,Sedan,1
UB61619,F,11621,518.4,Sedan,0
NM42917,F,58703,227.916076,SUV,0
JW21133,M,18820,456,Sedan,0
FE20514,M,26733,218.717113,Sedan,0
XL80761,M,67544,556.8,SUV,0
ZL23478,F,85689,237.946822,Sedan,0
RB16360,M,84240,633.6,SUV,0
OL97871,F,48992,426.072946,Sedan,0
AE98193,M,0,813.6,SUV,0
YE45848,F,87421,475.2,Sedan,0
IU54219,F,19614,574.024018,Sedan,1
TM13955,M,0,286.115778,Sedan,0
NU42684,F,83431,403.2,Sedan,0
ID45268,F,0,488.910614,Sedan,0
II92123,M,77365,2.823303,Sedan,0
FP86246,M,74656,504.365927,Sedan,0
JL42497,F,66900,326.4,Sedan,0
GU41036,M,13411,609.6,SUV,0
NF35573,M,0,1149.203884,SUV,0
CT41158,M,66446,639.464548,SUV,0
IB41597,F,67575,401.60781,Sedan,0
CW85845,F,25151,318.040989,Sedan,0
VF17463,M,62464,400.181882,Sports,1
TA89713,M,66429,57.712985,Sports,1
JM67025,M,32630,202.961374,Sedan,0
KY98596,M,68331,302.4,Sedan,0
CK85904,F,11432,571.2,SUV,1
YB58778,F,81064,42.238585,Sedan,0
XE96798,M,85950,47.70723,Sedan,0
KM58067,F,92921,109.28708,SUV,0
SA91515,M,0,700.349052,SUV,0
SB83749,M,20355,439.2,Sedan,0
JR34589,F,21236,131.262395,SUV,0
DV38369,M,0,727.2,SUV,0
HC20975,M,30915,345.6,Sedan,0
ZI73222,M,0,1012.8,SUV,0
FR55658,M,90985,78.085149,Sedan,0
XS47087,M,21102,480,SUV,0
SP46702,M,0,831.340966,Sedan,0
BL13393,F,77835,43.618784,Sedan,0
BM66931,F,92801,407.045238,SUV,0
MZ10085,M,72531,523.2,Sports,0
XM91635,F,16618,219.288706,Sedan,0
JN96178,M,0,499.2,SUV,0
VO87785,F,26480,378.695238,Sedan,0
NI27358,F,67352,560.947563,Sedan,0
MQ68407,F,63774,60.036683,Sedan,1
LH94176,M,38595,415.550209,Sedan,0
VZ59523,M,50695,110.567069,Sedan,0
ZP80713,F,79663,263.957201,Sedan,0
VA35421,F,83527,39.127298,Sedan,0
DQ93036,M,41951,40.536151,Sedan,0
LN26837,M,72421,312,Sedan,1
MV97958,F,40525,123.790553,Sedan,0
VO30155,M,85447,509.997312,Sedan,0
KK64803,M,82320,475.2,Sedan,0
GA72966,F,46503,1032,SUV,1
AH53588,M,26802,316.8,Sedan,1
SS95187,M,40794,334.452807,Sedan,0
BP53979,F,48829,300.312635,Sedan,0
RL51023,M,0,492.644465,Sedan,0
PB21909,M,55632,478.609999,SUV,0
KD20203,M,0,628.8,SUV,0
QM38267,F,86321,316.8,Sedan,0
YY74036,M,72834,91.941259,Sedan,0
WM64930,M,12811,720,SUV,0
VT96364,M,68164,222.582872,Sedan,0
FI17798,M,0,340.8,Sedan,0
QA41472,M,34495,389.673944,SUV,0
IS75141,F,44162,160.825045,Sedan,0
LF94873,F,0,1654.202174,SUV,0
